Boyut_Bayt,Sifir_Orani,Ortalama_Entropi,Toplam_API,Supheli_API,Etiket
13715280,17.43,5.613,0,0,0
66272,29.88,2.589,0,0,0
28936,21.74,2.921,0,0,0
3074200,1.5,5.29,0,0,0
264488,28.02,2.833,1,0,0
5120,51.48,2.695,1,0,0
49488,25.09,2.529,1,0,0
30992,13.64,2.738,1,0,0
39760,21.47,2.921,1,0,0
15200184,13.13,5.49,2884,1,0
26920,21.62,2.759,1,0,0
410816,28.01,4.191,120,1,0
42792,25.58,2.594,1,0,0
77624,19.39,2.737,1,0,0
19360,19.73,2.849,1,0,0
920064,31.12,3.026,1,0,0
65832,23.01,2.929,1,0,0
27400,11.87,2.733,1,0,0
129376,21.85,2.841,1,0,0
5120,57.93,2.426,1,0,0
458752,20.68,2.993,223,1,0
169400,17.2,5.021,255,1,0
210872,17.21,5.103,231,1,0
282536,12.49,5.16,75,1,0
33792,53.21,2.745,0,0,0
450128,10.93,5.119,191,1,0
18112,10.39,4.059,0,0,0
169968,18.78,2.821,1,0,0
9216,37.32,2.713,1,0,0
24888,15.55,2.907,1,0,0
47616,29.43,2.794,1,0,0
222208,35.08,4.259,74,0,0
6144,50.31,2.544,1,0,0
22824,19.08,2.761,1,0,0
83328,52.76,1.226,0,0,0
24608,22.73,2.788,1,0,0
47456,18.99,2.604,1,0,0
54512,16.94,3.096,1,0,0
178544,16.11,3.572,35,0,0
75264,24.16,2.771,1,0,0
48128,27.2,2.739,1,0,0
1214288,16.33,4.165,1,0,0
348184,28.05,2.811,1,0,0
87848,30.9,3.355,0,0,0
56320,29.68,2.81,1,0,0
417792,21.34,2.991,216,2,0
1221384,18.23,3.987,1,0,0
62304,15.37,3.03,1,0,0
28456,20.65,2.261,1,0,0
26904,19.59,3.024,1,0,0
64848,13.12,2.877,1,0,0
15784,17.47,2.839,1,0,0
15144,18.59,2.71,1,0,0
32768,25.93,2.743,1,0,0
83240,18.12,2.697,1,0,0
43680,21.75,2.967,1,0,0
4608,59.14,2.437,1,0,0
485912,25.36,2.989,1,0,0
79360,23.71,2.77,1,0,0
20776,23.42,2.608,1,0,0
18944,35.24,2.779,1,0,0
20832,19.9,2.951,1,0,0
5120,54.02,2.555,1,0,0
59904,55.64,2.881,0,0,0
15696,17.74,2.867,1,0,0
94208,41.18,1.97,110,0,0
591712,18.29,5.726,0,0,0
557824,17.29,5.155,0,0,0
70568,20.87,3.644,88,1,0
22488,24.19,3.085,27,1,0
33712,17.98,3.036,29,1,0
91648,23.25,2.942,1,0,0
34600,18.4,2.959,1,0,0
70624,10.64,4.694,0,0,0
15696,20.39,2.688,1,0,0
14800,14.51,2.589,1,0,0
15656,18.29,2.766,1,0,0
28472,20.35,3.024,1,0,0
229176,41.85,3.647,0,0,0
529224,18.32,3.881,124,1,0
415568,17.46,6.27,0,0,0
4608,53.73,2.736,1,0,0
4608,55.25,2.671,1,0,0
356352,22.92,3.006,211,1,0
6144,50.31,2.517,1,0,0
147968,51.3,2.789,0,0,0
15672,17.35,2.858,1,0,0
18744,20.28,2.793,1,0,0
15752,20.44,2.659,1,0,0
13312,54.13,2.295,27,1,0
23736,12.85,4.802,0,0,0
176952,22.99,2.801,1,0,0
14688,17.16,2.864,1,0,0
860600,13.61,5.329,717,1,0
275216,19.37,4.329,0,0,0
77096,19.75,2.394,1,0,0
213816,14.83,3.258,1,0,0
59192,18.45,2.987,1,0,0
17208,18.11,3.055,1,0,0
94648,13.38,3.941,39,1,0
151744,15.62,4.11,71,1,0
204728,16.62,5.139,361,1,0
2861328,16.13,5.705,0,0,0
65536,24.73,2.734,1,0,0
61352,16.94,3.297,65,1,0
18944,33.73,2.819,1,0,0
5880832,14.99,5.32,311,2,0
44604504,13.92,3.753,184,1,0
71560,35.67,2.08,1,0,0
34304,34.05,2.804,1,0,0
126904,28.5,2.981,1,0,0
25424,24.08,2.556,1,0,0
43360,21.13,3.038,1,0,0
39760,17.51,3.019,1,0,0
1422200,20.68,2.552,167,4,0
28920,11.98,2.711,1,0,0
108344,21.7,2.851,1,0,0
295048,17.92,2.664,1,0,0
135464,22.19,2.898,1,0,0
34288,11.99,2.756,1,0,0
159744,37.99,2.339,1,0,0
28168,11.82,2.971,1,0,0
196096,23.61,3.16,1,0,0
64808,21.06,2.806,1,0,0
65536,26.34,2.839,1,0,0
5120,58.46,2.359,1,0,0
15672,17.18,2.873,1,0,0
26336,10.39,2.832,1,0,0
17248,18.8,2.887,1,0,0
59320,17.34,3.746,82,1,0
353616,22.17,3.509,1,0,0
16304,16.95,2.815,1,0,0
34816,35.18,2.653,1,0,0
26352,10.66,2.807,1,0,0
33280,13.7,2.68,1,0,0
4096,54.32,3.024,0,0,0
14136,18.31,2.647,1,0,0
96536,28.63,3.922,0,0,0
15200,19.28,2.643,1,0,0
22304,19.23,2.808,1,0,0
55120,41.47,2.173,1,0,0
203024,19.92,4.42,0,0,0
117160,27.79,3.832,0,0,0
12800,22.33,2.766,1,0,0
47648,19.19,2.951,1,0,0
737952,15.62,5.725,0,0,0
4096,55.49,2.913,0,0,0
27360,11.23,2.883,1,0,0
90112,35.83,2.383,87,1,0
27208,30.29,2.721,47,0,0
11776,36.53,2.736,1,0,0
69632,58.03,2.004,64,0,0
91576,18.63,4.716,147,1,0
452136,14.0,4.493,92,1,0
365864,16.98,2.882,1,0,0
1667896,48.79,2.553,131,2,0
4138608,14.24,6.494,355,1,0
124928,27.63,2.801,1,0,0
28984,14.35,2.662,1,0,0
55080,22.72,3.039,1,0,0
16168,18.05,2.844,1,0,0
263168,16.62,4.421,69,1,0
3886512,20.43,3.687,136,2,0
32480,12.97,2.758,1,0,0
22416,22.1,2.732,1,0,0
4096,52.44,2.61,1,0,0
66816,22.3,2.531,1,0,0
6144,51.92,2.941,0,0,0
19968,45.89,3.056,0,0,0
44328,22.04,2.65,1,0,0
73216,27.91,2.834,1,0,0
784184,28.56,3.068,1,0,0
15656,18.12,2.802,1,0,0
20776,22.4,2.647,1,0,0
827944,14.38,3.629,101,1,0
100624,29.13,3.678,0,0,0
17248,18.23,2.808,1,0,0
871776,27.1,3.034,1,0,0
410920,22.21,2.996,1,0,0
138040,21.05,2.946,1,0,0
15656,18.48,2.816,1,0,0
303104,22.46,3.331,204,1,0
6656,53.22,2.895,0,0,0
37920,37.0,3.502,0,0,0
51128,15.74,3.52,33,1,0
6144,46.18,2.745,1,0,0
15160,19.02,2.764,1,0,0
6656,56.42,2.802,0,0,0
24576,32.63,2.642,1,0,0
14848,28.52,2.598,1,0,0
6144,54.77,2.979,0,0,0
315392,23.22,2.939,210,1,0
1026088,27.12,2.937,1,0,0
800768,15.44,4.821,99,1,0
286120,18.96,3.737,0,0,0
30576,15.43,3.615,23,1,0
18624,10.71,4.023,0,0,0
331760,18.55,4.956,114,0,0
590032,27.26,2.63,1,0,0
20168,29.59,2.115,18,0,0
709944,26.25,2.946,1,0,0
15160,17.2,2.91,1,0,0
464896,26.42,2.798,1,0,0
55520,16.24,3.076,1,0,0
26864,11.3,2.711,1,0,0
60640,19.17,2.801,1,0,0
22080,47.18,1.93,0,0,0
654744,19.3,2.826,239,0,0
16224,20.25,2.453,1,0,0
29184,38.26,3.273,80,1,0
53248,73.23,1.282,5,0,0
9839416,13.36,5.12,433,2,0
183136,21.9,2.878,1,0,0
15656,19.25,2.704,1,0,0
34144,16.91,2.889,1,0,0
4608,48.5,2.848,1,0,0
39424,29.52,2.807,1,0,0
46888,35.68,3.557,0,0,0
344064,26.28,2.811,197,1,0
42336,19.7,2.649,1,0,0
17288,16.82,3.303,1,0,0
1907640,29.82,4.563,54,0,0
18624,10.71,4.023,0,0,0
200024,33.87,4.03,101,1,0
82256,19.06,2.665,1,0,0
91432,16.97,2.909,1,0,0
15712,15.36,3.098,1,0,0
83424,46.04,2.0,41,0,0
16680,21.98,2.303,1,0,0
84240,29.98,3.605,0,0,0
24488,16.45,2.565,1,0,0
15712,17.12,2.843,1,0,0
14200,21.92,2.545,1,0,0
5120,55.04,2.529,1,0,0
1513808,13.97,5.182,131,1,0
49912,24.35,2.677,1,0,0
34808,14.6,2.732,1,0,0
14136,17.54,2.931,0,0,0
155648,31.92,2.503,122,1,0
831488,28.17,3.904,300,1,0
29176,13.21,2.834,1,0,0
48488,19.69,3.724,1,0,0
44896,26.35,3.829,92,1,0
229376,28.46,2.904,279,1,0
5361080,14.4,5.638,2174,1,0
327944,18.0,2.726,1,0,0
426552,21.61,3.031,1,0,0
33896,16.32,4.15,32,1,0
87392,25.45,2.664,1,0,0
115856,27.25,2.848,1,0,0
15712,17.4,2.894,1,0,0
23984,16.47,3.025,1,0,0
2560,63.71,2.742,0,0,0
75560,24.74,5.057,0,0,0
19240,21.25,2.726,1,0,0
17248,18.0,2.947,1,0,0
51936,19.84,2.803,1,0,0
18256,18.45,2.749,1,0,0
20944,54.82,1.007,0,0,0
19968,51.88,2.796,0,0,0
5859256,14.83,5.427,462,1,0
27184,16.74,2.729,1,0,0
4608,55.84,2.604,1,0,0
2909224,16.65,4.611,303,2,0
93768,21.51,5.062,70,1,0
286648,19.24,3.18,1,0,0
7680,44.65,2.699,1,0,0
15224,20.95,2.686,1,0,0
67608,46.99,1.827,74,1,0
1593344,38.33,2.931,1,0,0
140728,17.62,4.977,233,1,0
27795888,13.05,5.168,522,2,0
48888,15.15,2.811,1,0,0
78992,22.43,2.926,1,0,0
478800,15.71,5.228,123,1,0
136704,25.2,2.822,1,0,0
17232,18.95,2.766,1,0,0
85288,18.41,2.694,1,0,0
165672,22.85,4.406,0,0,0
15184,18.89,2.617,1,0,0
454792,15.54,5.07,112,1,0
91528,21.57,2.652,1,0,0
97560,21.03,3.856,88,1,0
13824,41.15,2.693,1,0,0
23232,11.66,4.089,0,0,0
16208,19.45,2.739,1,0,0
58143024,10.28,3.822,595,1,0
63488,18.41,3.376,0,0,0
15632,19.41,2.626,1,0,0
264464,19.66,4.415,0,0,0
143360,31.64,2.596,89,1,0
18768,20.6,2.657,1,0,0
5120,53.05,2.999,0,0,0
256664,23.71,2.833,1,0,0
76216,15.31,4.72,79,2,0
38264,26.29,3.445,107,1,0
347152,18.19,4.31,102,1,0
82872,21.85,3.09,1,0,0
644416,27.03,3.024,1,0,0
231248,21.25,4.034,0,0,0
15672,18.72,2.652,1,0,0
4608,58.4,2.535,1,0,0
32824,31.77,1.997,0,0,0
19896,23.19,2.78,17,0,0
30456,13.1,2.921,1,0,0
87336,20.58,3.045,1,0,0
3011584,28.54,2.982,1,0,0
14688,18.08,2.767,1,0,0
155648,40.45,2.404,92,0,0
62704,18.57,3.061,1,0,0
418888,17.06,5.519,169,1,0
213944,16.95,5.023,435,1,0
6656,46.35,2.651,1,0,0
18728,20.33,2.678,1,0,0
157152,41.87,2.666,89,1,0
66320,21.83,3.161,1,0,0
448512,14.92,3.297,0,0,0
23352,16.04,2.827,1,0,0
27640,12.38,2.789,1,0,0
1019904,17.43,4.457,96,1,0
45248760,17.59,4.83,742,1,0
16896,43.12,2.862,1,0,0
846120,22.78,4.377,1,0,0
1404984,12.03,5.839,133,1,0
73248,22.77,2.872,1,0,0
20920,17.24,2.709,1,0,0
6144,53.58,2.439,1,0,0
45568,27.31,2.691,1,0,0
27120,11.28,2.933,1,0,0
247352,32.71,3.756,0,0,0
20992,51.56,2.804,0,0,0
41096,20.74,3.387,35,1,0
142216,9.03,2.916,1,0,0
26472,10.75,2.886,1,0,0
829368,13.88,5.345,953,1,0
48936,23.33,2.749,1,0,0
16696,17.17,2.878,1,0,0
16184,18.91,2.877,1,0,0
3072,54.36,3.018,0,0,0
499624,21.25,4.034,324,0,0
5349128,13.14,3.91,566,2,0
420640,17.64,3.02,1,0,0
76288,25.2,2.846,1,0,0
87864,27.33,3.909,0,0,0
84408,18.19,4.474,162,1,0
37496,15.29,3.197,0,0,0
154112,25.49,3.117,1,0,0
15432,19.45,2.456,1,0,0
27512,17.6,2.966,1,0,0
92984,21.91,3.142,1,0,0
161792,26.63,3.018,1,0,0
140088,16.76,3.041,1,0,0
25768,22.98,2.617,1,0,0
20744,12.6,4.008,0,0,0
48228960,19.76,3.934,287,0,0
47456,22.03,2.956,1,0,0
150688,19.17,5.344,0,0,0
120400,15.5,3.703,45,0,0
16896,24.76,2.593,1,0,0
6144,51.09,2.607,1,0,0
481552,18.63,2.766,1,0,0
4959560,15.38,3.711,266,5,0
714680,17.69,5.57,252,1,0
5632,51.79,3.003,0,0,0
17208,20.3,2.722,1,0,0
237880,12.22,2.897,1,0,0
108344,19.99,3.09,1,0,0
8192,45.83,2.571,1,0,0
55720,48.3,1.879,75,0,0
479232,23.53,3.559,220,0,0
82744,18.47,2.914,1,0,0
26224,22.02,2.932,1,0,0
59392,57.03,2.852,0,0,0
425984,21.78,3.528,116,1,0
3072,54.98,3.023,0,0,0
26424,20.71,3.005,1,0,0
24456,19.39,2.668,1,0,0
20776,18.52,2.772,1,0,0
16168,17.72,2.828,1,0,0
1808568,14.11,4.686,174,1,0
18744,20.08,2.814,1,0,0
536064,35.14,4.658,0,0,0
12800,36.86,2.831,1,0,0
99904,25.46,3.806,79,1,0
63312,32.21,3.84,0,0,0
63784,23.18,2.913,1,0,0
283072,20.6,4.191,103,1,0
35840,51.53,2.71,0,0,0
16136,18.66,2.681,1,0,0
21168,14.94,2.66,1,0,0
5120,53.73,2.587,1,0,0
116656,33.66,3.465,104,1,0
18784,19.79,2.831,1,0,0
446464,18.62,5.536,109,0,0
15376,18.66,2.91,1,0,0
17704,17.28,2.766,1,0,0
19280,18.42,2.707,1,0,0
20944,53.75,1.232,0,0,0
69632,45.6,2.26,100,1,0
26155936,15.91,6.116,42,1,0
2560,62.54,2.834,0,0,0
14880,19.27,2.699,1,0,0
36472,15.3,3.256,0,0,0
18272,18.67,2.752,1,0,0
22800,19.47,2.933,1,0,0
188416,31.95,2.323,149,1,0
26488,23.18,2.91,1,0,0
17720,17.38,2.995,1,0,0
361016,18.09,4.801,173,1,0
60544,21.12,4.272,0,0,0
31912,9.38,2.855,1,0,0
137216,25.46,2.816,1,0,0
290816,25.03,2.607,160,2,0
410936,24.09,2.94,1,0,0
161208,21.09,4.657,118,1,0
309672,50.56,3.587,0,0,0
473616,24.85,3.306,1,0,0
9728,38.09,3.697,0,0,0
66344,20.87,3.078,1,0,0
19752,19.08,2.739,1,0,0
21920,50.61,1.349,0,0,0
22024,52.76,0.868,0,0,0
16320,20.11,2.603,1,0,0
5866424,14.81,5.428,487,1,0
5632,57.4,2.375,1,0,0
106496,44.29,2.479,90,0,0
633656,1.93,3.658,1,0,0
167936,34.27,2.757,119,0,0
37256,24.25,3.885,38,0,0
13312,43.83,3.286,0,0,0
250168,42.46,3.608,0,0,0
59392,33.85,2.677,1,0,0
47608,17.32,2.936,1,0,0
8027760,42.41,2.007,1,0,0
20264,19.61,2.922,1,0,0
13824,27.56,2.616,1,0,0
3584,54.21,3.03,0,0,0
16048,19.7,2.577,1,0,0
102328,15.35,3.497,60,0,0
9728,42.81,2.527,1,0,0
498232,19.36,5.312,196,2,0
2365472,27.35,3.902,154,1,0
822200,17.09,5.42,1436,1,0
77824,41.66,2.229,1,0,0
154936,20.65,3.407,1,0,0
34616,24.7,2.617,1,0,0
279568,12.09,5.286,99,1,0
27008,19.47,2.745,1,0,0
68448,22.55,3.031,1,0,0
98744,18.32,4.68,124,1,0
104376,17.48,4.723,102,1,0
102816,21.5,4.327,100,0,0
9728,45.13,2.43,1,0,0
15210744,41.25,4.893,0,0,0
16224,15.35,5.125,0,0,0
140448,22.87,3.05,1,0,0
2560,62.89,2.804,0,0,0
223304,17.43,4.87,95,1,0
18216,19.2,2.754,1,0,0
57784,20.16,3.967,96,1,0
468480,50.58,3.053,0,0,0
26408,20.59,2.818,1,0,0
196920,19.1,3.087,1,0,0
380176,18.33,4.638,108,1,0
137920,18.21,4.024,62,0,0
14336,49.83,2.95,0,0,0
4608,58.85,2.521,1,0,0
47936,19.0,5.498,0,0,0
132392,30.19,2.831,1,0,0
98304,36.63,2.48,101,1,0
60416,26.43,2.895,1,0,0
61440,62.11,1.911,30,1,0
29176,12.75,2.723,1,0,0
27408,19.45,2.991,1,0,0
14021152,26.2,4.651,114,2,0
5120,51.54,2.604,1,0,0
64544,22.46,2.974,1,0,0
194464,27.89,2.141,1,0,0
19296,19.21,2.8,1,0,0
1989544,16.04,4.664,264,4,0
14848,36.29,2.753,1,0,0
141096,25.73,4.076,0,0,0
4956536,17.61,3.346,135,2,0
22072,23.15,2.614,1,0,0
76728,21.3,4.642,115,1,0
44296,22.07,4.652,0,0,0
24912,10.99,2.85,1,0,0
628520,17.35,5.383,0,0,0
27960,34.79,2.894,0,0,0
22528,30.77,2.992,1,0,0
124008,24.7,2.947,1,0,0
16896,52.34,2.945,0,0,0
196608,23.47,3.035,142,1,0
146432,22.7,4.216,117,1,0
1317488,18.2,4.764,224,2,0
4182168,15.3,4.915,137,1,0
18216,19.07,2.888,1,0,0
48128,28.04,3.243,1,0,0
493912,27.8,4.579,121,1,0
19376,16.51,2.922,1,0,0
40960,61.3,1.876,72,1,0
34640,50.3,1.713,0,0,0
79176,22.82,2.757,1,0,0
17688,22.12,2.707,12,0,0
24064,52.03,2.782,0,0,0
21336,20.53,2.776,1,0,0
364544,21.74,3.405,250,1,0
237880,12.2,2.902,1,0,0
335712,19.83,3.161,1,0,0
21960,49.63,1.551,0,0,0
82944,23.54,3.061,1,0,0
331760,18.55,4.956,114,0,0
675840,18.32,3.368,270,1,0
324904,24.99,2.919,1,0,0
6144,43.59,2.489,1,0,0
114688,37.1,2.495,128,1,0
267912,12.72,5.249,99,1,0
234848,19.74,3.09,1,0,0
15656,19.74,2.659,1,0,0
354128,16.68,2.904,1,0,0
390736,20.92,4.348,378,1,0
4608,53.08,2.729,1,0,0
205608,21.6,2.615,1,0,0
45056,25.52,2.738,1,0,0
356528,27.01,4.168,110,1,0
38400,51.51,2.913,0,0,0
296232,22.85,3.095,1,0,0
26368,10.46,2.863,1,0,0
67368,29.48,3.643,0,0,0
1503600,14.27,4.843,115,1,0
25400,17.0,3.138,1,0,0
4608,56.94,2.613,1,0,0
41312,22.15,2.982,1,0,0
56544,21.05,2.584,1,0,0
510288,26.74,2.868,1,0,0
283488,29.61,3.731,1,0,0
162216,38.22,2.567,131,1,0
1361448,14.92,3.262,143,2,0
49896,24.19,2.681,1,0,0
36584,15.0,2.777,1,0,0
59216,33.47,2.713,0,0,0
30968,12.34,2.794,1,0,0
14136,14.6,3.279,0,0,0
50760,23.13,2.811,1,0,0
8094320,15.28,5.134,317,1,0
263480,21.26,3.117,1,0,0
21216,14.79,2.714,1,0,0
37912,36.81,3.607,0,0,0
732960,25.45,2.946,1,0,0
52960,22.74,2.645,1,0,0
55840,22.49,4.236,0,0,0
670792,12.64,2.605,1,0,0
1028656,27.67,3.03,1,0,0
4555080,16.69,3.93,133,2,0
4096,54.52,2.757,1,0,0
21856,17.28,2.77,1,0,0
9642496,16.92,4.272,458,2,0
2934056,24.41,4.334,1,0,0
21504,33.57,2.666,1,0,0
2544672,12.99,4.589,285,2,0
39760,17.52,3.02,1,0,0
17720,18.78,2.742,1,0,0
954368,33.53,3.011,139,2,0
439736,17.43,5.196,316,1,0
7889968,16.56,3.883,163,1,0
840368,22.72,5.209,176,1,0
59832,23.68,4.275,59,1,0
34216,18.11,2.651,1,0,0
49464,22.21,2.764,1,0,0
426736,18.85,5.055,0,0,0
36352,29.98,2.802,1,0,0
19648,13.15,3.673,0,0,0
2770712,25.36,4.345,0,0,0
218072,17.73,4.892,220,1,0
53504,18.19,2.828,1,0,0
673208,13.67,5.275,508,1,0
80168,21.6,2.973,1,0,0
5632,51.53,2.597,1,0,0
4859688,24.18,2.993,1,0,0
19256,15.26,3.01,1,0,0
1074984,18.77,5.122,0,0,0
141136,21.33,5.994,0,0,0
20304,19.41,3.01,1,0,0
28736,14.77,2.718,1,0,0
141648,18.11,5.124,158,1,0
91648,23.25,2.942,1,0,0
14336,40.98,3.191,0,0,0
15520,17.85,2.737,1,0,0
51488,20.15,3.086,1,0,0
64312,8.94,2.651,1,0,0
1730096,17.22,2.86,126,1,0
15808,16.35,2.937,1,0,0
57280,19.2,3.122,67,1,0
4864104,12.17,5.822,845,1,0
167264,23.18,2.855,1,0,0
47904,20.48,3.172,1,0,0
2560,63.05,2.804,0,0,0
28624,29.89,2.717,47,0,0
22976,40.61,2.692,0,0,0
1890744,27.89,3.016,1,0,0
45352,19.35,2.83,1,0,0
1755576,15.75,5.483,772,1,0
7704608,12.68,3.319,281,1,0
3489176,25.49,4.042,819,0,0
25400,22.48,2.592,1,0,0
15144,17.61,2.815,1,0,0
770048,15.02,5.352,534,1,0
308968,16.02,4.997,99,0,0
33632,18.63,3.006,1,0,0
22096,47.63,1.865,0,0,0
76720,27.27,2.96,1,0,0
15144,18.98,2.724,1,0,0
57344,62.15,1.52,50,1,0
40160,16.87,2.249,1,0,0
426424,14.82,5.214,457,1,0
42496,25.35,3.447,70,1,0
714592,17.27,5.635,0,0,0
110432,23.39,4.414,53,1,0
699904,14.64,4.082,276,1,0
10971448,16.8,4.996,176,0,0
21936,47.37,1.916,0,0,0
272208,22.47,4.424,0,0,0
608416,17.4,5.588,0,0,0
538272,13.54,5.744,0,0,0
12800,22.33,2.771,1,0,0
1069056,22.54,2.801,1,0,0
65664,18.35,2.355,50,0,0
63264,23.63,2.892,1,0,0
79656,16.49,2.835,1,0,0
132920,20.99,2.991,1,0,0
410920,22.21,2.996,1,0,0
36928,27.51,2.87,0,0,0
39256,19.93,3.228,1,0,0
5865400,13.02,5.566,1769,1,0
70904,15.28,3.157,1,0,0
426832,18.09,3.217,1,0,0
339968,28.35,3.314,217,1,0
1867560,26.85,2.955,1,0,0
29992,18.32,2.745,1,0,0
5120,57.66,2.462,1,0,0
59392,56.74,2.855,0,0,0
16896,39.02,2.629,1,0,0
4608,54.25,2.712,1,0,0
15160,16.47,2.827,1,0,0
115496,24.78,2.911,1,0,0
39208,24.24,2.531,1,0,0
7680,47.9,2.419,1,0,0
2869088,18.62,5.775,0,0,0
1460888,27.31,3.471,1,0,0
17232,18.48,2.938,1,0,0
16696,19.38,2.693,1,0,0
29064,18.52,2.779,1,0,0
201552,21.75,2.639,1,0,0
27960,21.71,2.806,1,0,0
30984,13.51,2.638,1,0,0
20992,26.67,2.656,1,0,0
814848,23.26,3.047,1,0,0
87728,23.7,3.012,1,0,0
16696,18.66,2.967,1,0,0
20320,18.69,2.752,1,0,0
873528,9.46,4.915,111,2,0
1540536,14.15,5.465,1090,1,0
27736,25.41,4.325,0,0,0
28944,16.99,2.765,1,0,0
3008440,11.66,5.478,366,1,0
17232,15.93,2.967,1,0,0
29520,39.45,1.624,1,0,0
23864,21.4,2.695,1,0,0
62776,21.99,2.775,1,0,0
11711488,3.1,4.545,164,1,0
20944,54.54,1.065,0,0,0
27648,31.76,2.769,1,0,0
255416,26.81,3.977,164,0,0
69280,22.6,4.336,0,0,0
23888,20.31,2.842,1,0,0
29936,12.92,2.795,1,0,0
85288,21.44,3.149,1,0,0
65360,21.17,2.709,1,0,0
61952,24.09,4.852,154,1,0
25600,10.86,2.892,1,0,0
162624,20.51,3.717,65,1,0
53248,51.68,1.997,83,1,0
15792,16.74,2.947,1,0,0
408872,19.81,2.829,1,0,0
154448,25.83,2.802,1,0,0
5120,58.3,2.437,1,0,0
147456,36.76,2.969,76,0,0
167936,31.98,2.227,147,1,0
31440,17.47,2.794,1,0,0
79712,12.49,2.978,1,0,0
18624,12.74,3.165,0,0,0
15200,19.8,2.646,1,0,0
5120,56.52,2.448,1,0,0
520544,18.35,5.122,188,1,0
38624,14.9,2.72,1,0,0
7848712,16.32,3.612,209,2,0
17192,19.42,2.779,1,0,0
1270712,26.04,4.755,104,1,0
63272,31.18,3.622,0,0,0
31008,22.19,2.911,1,0,0
16224,16.52,2.842,1,0,0
16720,21.55,2.338,1,0,0
31856,18.23,2.779,25,1,0
48448,19.81,3.711,1,0,0
17440,19.72,2.601,1,0,0
52768,27.34,3.338,1,0,0
5632,52.24,2.825,1,0,0
848824,14.08,5.575,724,1,0
797624,28.43,2.981,1,0,0
18808,22.63,2.588,1,0,0
4684832,15.81,4.608,190,1,0
162168,21.46,4.501,120,1,0
33048,17.8,3.065,1,0,0
17920,30.01,4.757,0,0,0
5120,57.15,2.49,1,0,0
16264,17.82,2.704,1,0,0
42336,23.86,2.804,1,0,0
81920,51.86,2.434,0,0,0
241152,24.44,3.092,1,0,0
16816,16.82,2.781,1,0,0
2297784,13.05,5.588,794,1,0
80168,25.59,2.927,1,0,0
4608,55.53,2.967,0,0,0
5120,58.4,2.385,1,0,0
36384,20.64,2.939,1,0,0
205216,20.88,3.136,1,0,0
16168,19.03,2.812,1,0,0
82784,9.12,2.728,1,0,0
15768,18.45,2.688,1,0,0
18744,16.04,3.051,1,0,0
131520,12.86,4.432,40,0,0
69632,53.27,1.713,62,1,0
635296,29.36,3.521,1,0,0
176128,27.96,2.541,109,0,0
15656,19.43,2.683,1,0,0
15144,17.56,2.866,1,0,0
189744,34.5,2.828,171,0,0
16296,16.89,2.764,1,0,0
277504,9.51,2.18,0,0,0
249856,27.51,2.861,244,1,0
14200,19.39,2.769,1,0,0
45056,55.96,1.955,111,0,0
92072,23.48,2.279,1,0,0
14848,50.55,2.891,0,0,0
15184,17.62,2.826,1,0,0
18256,18.85,2.722,1,0,0
132944,27.1,3.569,0,0,0
114688,35.16,2.269,119,1,0
7680,47.9,2.419,1,0,0
513024,36.79,4.538,43,1,0
159744,31.19,2.214,171,0,0
17248,17.81,2.839,1,0,0
19296,19.97,2.715,1,0,0
51872,22.33,3.051,1,0,0
49080,21.71,3.853,91,1,0
2277376,20.97,4.154,272,1,0
22080,27.63,2.62,38,0,0
226616,19.31,2.877,1,0,0
723232,17.83,5.095,0,0,0
329000,24.9,2.925,1,0,0
16776,17.9,2.823,1,0,0
499640,22.06,4.539,113,1,0
151152,25.52,4.951,215,1,0
44368,9.94,3.545,1,0,0
360448,24.2,3.109,203,1,0
65536,53.49,1.875,76,0,0
24136,21.03,2.682,1,0,0
26544,22.67,2.628,1,0,0
457384,27.72,3.215,1,0,0
307600,25.79,3.212,217,1,0
114688,33.81,2.849,90,1,0
153912,20.6,4.215,1,0,0
492032,29.43,2.798,1,0,0
37632,13.78,2.931,1,0,0
372600,20.52,3.013,1,0,0
39920,18.35,2.769,1,0,0
200704,27.28,2.614,136,1,0
146328,22.58,3.101,1,0,0
31232,29.5,2.999,1,0,0
5120,56.78,2.466,1,0,0
7505016,16.53,5.897,0,0,0
11931496,12.66,4.001,319,0,0
60592,21.1,4.55,0,0,0
249080,21.76,2.994,1,0,0
82728,18.44,2.728,1,0,0
16384,52.04,2.954,0,0,0
236856,11.76,3.033,1,0,0
53248,71.52,1.098,9,0,0
644888,27.02,3.024,1,0,0
63448,23.85,3.976,135,1,0
4775264,23.53,2.888,1,0,0
4328744,25.08,3.009,1,0,0
55080,33.96,3.467,0,0,0
14648,17.18,2.873,1,0,0
160184,20.87,3.005,1,0,0
4608,55.56,2.584,1,0,0
1043384,13.82,5.277,601,1,0
4927552,17.8,4.454,130,2,0
190896,21.46,3.934,0,0,0
16184,18.48,2.754,1,0,0
118784,42.65,2.511,128,0,0
1200568,12.59,5.089,696,1,0
83272,30.19,3.568,82,1,0
17256,17.14,2.749,1,0,0
46944,19.46,2.683,1,0,0
69416,17.7,2.842,1,0,0
100864,26.81,2.871,1,0,0
29992,23.26,2.939,1,0,0
27400,11.88,2.808,1,0,0
40448,29.94,2.784,1,0,0
964096,8.8,5.21,70,2,0
46888,40.8,3.025,0,0,0
421888,23.24,3.531,200,0,0
2782600,17.17,5.46,514,2,0
30544,50.41,1.909,0,0,0
